"","Coefficient","zip"
"1282",0.06002,4648
"1283",0.06002,4649
"1284",0.06002,4650
"1285",0.06002,4652
"1286",0.06002,4653
"1287",0.06002,4654
"1288",0.06002,4655
"1289",0.06002,4657
"1290",0.06002,4658
"1291",0.06002,4660
"1292",0.06002,4662
"1293",0.06002,4664
"1294",0.06002,4666
"1295",0.06002,4667
"1296",0.06002,4668
"1297",0.06002,4669
"1298",0.06002,4671
"1299",0.06002,4673
"1300",0.06002,4674
"1301",0.06002,4675
"1302",0.06002,4676
"1303",0.06002,4677
"1304",0.06002,4679
"1305",0.06002,4680
"1306",0.06002,4681
"1307",0.06002,4683
"1308",0.06002,4684
"1309",0.06002,4685
"1310",0.06002,4686
"1311",0.06002,4691
"1312",0.06002,4693
"1313",0.06002,4694
"1314",0.06002,4730
"1315",0.06002,4732
"1316",0.06002,4733
"1317",0.06002,4734
"1318",0.06002,4735
"1319",0.06002,4736
"1320",0.06002,4739
"1321",0.06002,4740
"1322",0.06002,4741
"1323",0.06002,4742
"1324",0.06002,4743
"1325",0.06002,4745
"1326",0.06002,4746
"1327",0.06002,4747
"1328",0.06002,4750
"1329",0.06002,4756
"1330",0.06002,4757
"1331",0.06002,4758
"1332",0.06002,4760
"1333",0.06002,4761
"1334",0.06002,4762
"1335",0.06002,4763
"1336",0.06002,4764
"1337",0.06002,4765
"1338",0.06002,4766
"1339",0.06002,4768
"1340",0.06002,4769
"1341",0.06002,4772
"1342",0.06002,4773
"1343",0.06002,4774
"1344",0.06002,4776
"1345",0.06002,4777
"1346",0.06002,4779
"1347",0.06002,4780
"1348",0.06002,4781
"1349",0.06002,4783
"1350",0.06002,4785
"1351",0.06002,4786
"1352",0.06002,4787
"1353",0.07606,4841
"1354",0.07606,4843
"1355",0.07606,4847
"1356",0.07606,4848
"1357",0.07606,4849
"1358",0.07606,4851
"1359",0.07606,4852
"1360",0.07606,4853
"1361",0.07606,4854
"1362",0.07606,4855
"1363",0.07606,4856
"1364",0.07606,4858
"1365",0.07606,4859
"1366",0.07606,4860
"1367",0.07606,4861
"1368",0.07606,4862
"1369",0.07606,4863
"1370",0.07606,4864
"1371",0.07606,4901
"1372",0.07606,4910
"1373",0.07606,4911
"1374",0.07606,4912
"1375",0.07606,4915
"1376",0.07606,4917
"1377",0.07606,4918
"1378",0.07606,4920
"1379",0.07606,4921
"1380",0.07606,4922
"1381",0.07606,4923
"1382",0.07606,4924
"1383",0.07606,4925
"1384",0.07606,4926
"1385",0.07606,4927
"1386",0.07606,4928
"1387",0.07606,4929
"1388",0.07606,4930
"1389",0.07606,4932
"1390",0.07606,4933
"1391",0.07606,4936
"1392",0.07606,4937
"1393",0.07606,4938
"1394",0.06002,4939
"1395",0.07606,4940
"1396",0.07606,4941
"1397",0.07606,4942
"1398",0.07606,4943
"1399",0.07606,4944
"1400",0.07606,4945
"1401",0.07606,4947
"1402",0.07606,4949
"1403",0.07606,4950
"1404",0.07606,4951
"1405",0.07606,4952
"1406",0.07606,4953
"1407",0.07606,4955
"1408",0.07606,4956
"1409",0.07606,4957
"1410",0.07606,4958
"1411",0.07606,4961
"1412",0.07606,4962
"1413",0.07606,4963
"1414",0.07606,4964
"1415",0.07606,4965
"1416",0.07606,4966
"1417",0.07606,4967
"1418",0.07606,4969
"1419",0.07606,4970
"1420",0.07606,4971
"1421",0.07606,4973
"1422",0.06002,4974
"1423",0.07606,4975
"1424",0.07606,4976
"1425",0.07606,4978
"1426",0.07606,4979
"1427",0.06002,4981
"1428",0.07606,4982
"1429",0.07606,4983
"1430",0.07606,4984
"1431",0.07606,4985
"1432",0.07606,4986
"1433",0.07606,4987
"1434",0.07606,4988
"1435",0.07606,4989
"1436",0.07606,4992
"1437",0.13334,5001
"1438",0.13334,5031
"1439",0.13334,5032
"1440",0.04023,5033
"1441",0.13334,5034
"1442",0.13334,5035
"1443",0.13334,5036
"1444",0.13334,5037
"1445",0.13334,5038
"1446",0.13334,5039
"1447",0.04023,5040
"1448",0.13334,5041
"1449",0.04023,5042
"1450",0.13334,5043
"1451",0.13334,5045
"1452",0.04023,5046
"1453",0.13334,5048
"1454",0.04023,5050
"1455",0.04023,5051
"1456",0.13334,5052
"1457",0.13334,5053
"1458",0.13334,5055
"1459",0.13334,5056
"1460",0.13334,5058
"1461",0.13334,5059
"1462",0.13334,5060
"1463",0.13334,5061
"1464",0.13334,5062
"1465",0.13334,5065
"1466",0.13334,5067
"1467",0.13334,5068
"1468",0.04023,5069
"1469",0.13334,5070
"1470",0.13334,5071
"1471",0.13334,5072
"1472",0.13334,5075
"1473",0.04023,5076
"1474",0.13334,5077
"1475",0.13334,5079
"1476",0.04023,5081
"1477",0.13334,5083
"1478",0.13334,5084
"1479",0.13334,5086
"1480",0.13334,5089
"1481",0.13334,5091
"1482",0.01699,5101
"1483",0.01699,5141
"1484",0.13334,5142
"1485",0.13334,5143
"1486",0.01699,5146
"1487",0.13334,5148
"1488",0.13334,5149
"1489",0.13334,5150
"1490",0.13334,5151
"1491",0.13334,5152
"1492",0.13334,5153
"1493",0.01699,5154
"1494",0.01699,5155
"1495",0.13334,5156
"1496",0.01699,5158
"1497",0.13334,5161
"1498",0.14227,5201
"1499",0.01699,5250
"1500",0.13334,5251
"1501",0.01699,5252
"1502",0.13334,5253
"1503",0.01699,5254
"1504",0.01699,5255
"1505",0.30707,5257
"1506",0.14227,5260
"1507",0.14227,5261
"1508",0.01699,5262
"1509",0.01699,5301
"1510",0.01699,5340
"1511",0.01699,5341
"1512",0.01699,5342
"1513",0.01699,5343
"1514",0.01699,5345
"1515",0.01699,5346
"1516",0.01699,5350
"1517",0.01699,5352
"1518",0.01699,5353
"1519",0.01699,5354
"1520",0.01699,5355
"1521",0.01699,5356
"1522",0.01699,5358
"1523",0.01699,5359
"1524",0.01699,5360
"1525",0.01699,5361
"1526",0.01699,5362
"1527",0.01699,5363
"1528",0.06615,5401
"1529",0.06615,5403
"1530",0.06615,5404
"1531",0.06615,5405
"1532",0.06615,5408
"1533",0.06615,5439
"1534",0.06615,5440
"1535",0.06615,5441
"1536",0.06615,5442
"1537",0.13334,5443
"1538",0.06615,5444
"1539",0.06615,5445
"1540",0.06615,5446
"1541",0.06615,5447
"1542",0.06615,5448
"1543",0.06615,5450
"1544",0.06615,5452
"1545",0.06615,5454
"1546",0.06615,5455
"1547",0.06615,5456
"1548",0.06615,5457
"1549",0.06615,5458
"1550",0.06615,5459
"1551",0.06615,5461
"1552",0.06615,5462
"1553",0.06615,5463
"1554",0.06615,5464
"1555",0.06615,5465
"1556",0.06615,5468
"1557",0.06615,5471
"1558",0.13334,5472
"1559",0.06615,5473
"1560",0.06615,5474
"1561",0.06615,5476
"1562",0.06615,5477
"1563",0.06615,5478
"1564",0.06615,5481
"1565",0.06615,5482
"1566",0.06615,5483
"1567",0.06615,5485
"1568",0.06615,5486
"1569",0.13334,5487
"1570",0.06615,5488
"1571",0.06615,5489
"1572",0.06615,5491
"1573",0.06615,5492
"1574",0.06615,5494
"1575",0.06615,5495
"1576",0.13334,5602
"1577",0.13334,5640
"1578",0.13334,5641
"1579",0.04023,5647
"1580",0.13334,5648
"1581",0.13334,5649
"1582",0.04023,5650
"1583",0.13334,5651
"1584",0.06615,5652
"1585",0.04023,5653
"1586",0.13334,5654
"1587",0.06615,5655
"1588",0.06615,5656
"1589",0.06615,5657
"1590",0.04023,5658
"1591",0.13334,5660
"1592",0.06615,5661
"1593",0.13334,5663
"1594",0.13334,5664
"1595",0.04023,5667
"1596",0.13334,5669
"1597",0.06615,5672
"1598",0.13334,5673
"1599",0.13334,5674
"1600",0.13334,5675
"1601",0.13334,5676
"1602",0.06615,5677
"1603",0.13334,5678
"1604",0.13334,5679
"1605",0.04023,5680
"1606",0.04023,5681
"1607",0.13334,5682
"1608",0.13334,5701
"1609",0.13334,5730
"1610",0.13334,5732
"1611",0.13334,5733
"1612",0.13334,5734
"1613",0.13334,5735
"1614",0.13334,5736
"1615",0.13334,5737
"1616",0.13334,5738
"1617",0.13334,5739
"1618",0.13334,5740
"1619",0.13334,5742
"1620",0.13334,5743
"1621",0.13334,5744
"1622",0.13334,5747
"1623",0.13334,5748
"1624",0.13334,5751
"1625",0.13334,5753
"1626",0.13334,5757
"1627",0.13334,5758
"1628",0.13334,5759
"1629",0.13334,5760
"1630",0.13334,5761
"1631",0.13334,5762
"1632",0.13334,5763
"1633",0.13334,5764
"1634",0.13334,5765
"1635",0.13334,5766
"1636",0.13334,5767
"1637",0.13334,5769
"1638",0.13334,5770
"1639",0.13334,5772
"1640",0.13334,5773
"1641",0.13334,5774
"1642",0.13334,5775
"1643",0.13334,5776
"1644",0.13334,5777
"1645",0.13334,5778
"1646",0.04023,5819
"1647",0.04023,5820
"1648",0.04023,5821
"1649",0.04023,5822
"1650",0.04023,5824
"1651",0.04023,5825
"1652",0.04023,5826
"1653",0.04023,5827
"1654",0.04023,5828
"1655",0.04023,5829
"1656",0.04023,5830
"1657",0.04023,5832
"1658",0.04023,5833
"1659",0.04023,5836
"1660",0.04023,5837
"1661",0.04023,5839
"1662",0.04023,5841
"1663",0.04023,5842
"1664",0.04023,5843
"1665",0.04023,5845
"1666",0.04023,5846
"1667",0.04023,5847
"1668",0.04023,5850
"1669",0.04023,5851
"1670",0.04023,5853
"1671",0.04023,5855
"1672",0.04023,5857
"1673",0.04023,5858
"1674",0.04023,5859
"1675",0.04023,5860
"1676",0.04023,5862
"1677",0.04023,5866
"1678",0.04023,5867
"1679",0.04023,5868
"1680",0.04023,5871
"1681",0.04023,5872
"1682",0.04023,5873
"1683",0.04023,5874
"1684",0.04023,5875
"1685",0.04023,5901
"1686",0.04023,5902
"1687",0.04023,5903
"1688",0.04023,5904
"1689",0.04023,5905
"1690",0.04023,5906
"1691",0.04023,5907
"1692",0.26844,6001
"1693",0.26844,6002
"1694",0.38687,6010
"1695",0.38687,6013
"1696",0.26844,6016
"1697",0.14227,6018
"1698",0.26844,6019
"1699",0.26844,6020
"1700",0.14227,6021
"1701",0.26844,6022
"1702",0.38687,6023
"1703",0.14227,6024
"1704",0.26844,6026
"1705",0.26844,6027
"1706",0.26844,6029
"1707",0.14227,6031
"1708",0.26844,6032
"1709",0.26844,6033
"1710",0.26844,6035
"1711",0.38687,6037
"1712",0.14227,6039
"1713",0.26844,6040
"1714",0.26844,6042
"1715",0.26844,6043
"1716",0.38687,6051
"1717",0.38687,6052
"1718",0.38687,6053
"1719",0.26844,6057
"1720",0.14227,6058
"1721",0.26844,6059
"1722",0.26844,6060
"1723",0.26844,6061
"1724",0.38687,6062
"1725",0.26844,6063
"1726",0.26844,6065
"1727",0.26844,6066
"1728",0.26844,6067
"1729",0.14227,6068
"1730",0.38036,6069
"1731",0.26844,6070
"1732",0.26844,6071
"1733",0.26844,6073
"1734",0.26844,6074
"1735",0.26844,6076
"1736",0.26844,6078
"1737",0.26844,6081
"1738",0.26844,6082
"1739",0.26844,6084
"1740",0.26844,6085
"1741",0.26844,6088
"1742",0.26844,6089
"1743",0.26844,6090
"1744",0.26844,6091
"1745",0.26844,6092
"1746",0.26844,6093
"1747",0.26844,6095
"1748",0.26844,6096
"1749",0.14227,6098
"1750",0.26844,6103
"1751",0.26844,6105
"1752",0.26844,6106
"1753",0.26844,6107
"1754",0.26844,6108
"1755",0.26844,6109
"1756",0.26844,6110
"1757",0.26844,6111
"1758",0.26844,6112
"1759",0.26844,6114
"1760",0.26844,6117
"1761",0.26844,6118
"1762",0.26844,6119
"1763",0.26844,6120
"1764",0.26844,6160
"1765",0.10545,6226
"1766",0.10545,6231
"1767",0.26844,6232
"1768",0.10545,6234
"1769",0.10545,6235
"1770",0.10545,6237
"1771",0.26844,6238
"1772",0.10545,6239
"1773",0.10545,6241
"1774",0.10545,6242
"1775",0.10545,6243
"1776",0.10545,6247
"1777",0.26844,6248
"1778",0.10545,6249
"1779",0.10545,6250
"1780",0.10545,6254
"1781",0.25138,6255
"1782",0.10545,6256
"1783",0.10545,6259
"1784",0.10545,6260
"1785",0.25138,6262
"1786",0.10545,6263
"1787",0.10545,6264
"1788",0.10545,6266
"1789",0.10545,6268
"1790",0.26844,6269
"1791",0.38808,6277
"1792",0.10545,6278
"1793",0.26844,6279
"1794",0.10545,6280
"1795",0.25138,6281
"1796",0.10545,6282
"1797",0.10545,6320
"1798",0.10545,6330
"1799",0.10545,6331
"1800",0.10545,6332
"1801",0.10545,6333
"1802",0.10545,6334
"1803",0.10545,6335
"1804",0.10545,6336
"1805",0.10545,6339
"1806",0.10545,6340
"1807",0.10545,6350
"1808",0.10545,6351
"1809",0.10545,6353
"1810",0.10545,6354
"1811",0.10545,6355
"1812",0.10545,6357
"1813",0.10545,6359
"1814",0.10545,6360
"1815",0.10545,6365
"1816",0.10545,6370
"1817",0.10545,6371
"1818",0.10545,6373
"1819",0.10545,6374
"1820",0.10545,6375
"1821",0.10545,6376
"1822",0.10545,6377
"1823",0.10545,6378
"1824",0.10545,6379
"1825",0.10545,6380
"1826",0.10545,6382
"1827",0.10545,6384
"1828",0.10545,6385
"1829",0.10545,6387
"1830",0.10545,6389
"1831",0.10545,6390
"1832",0.38687,6401
"1833",0.38687,6403
"1834",0.38687,6405
"1835",0.10545,6409
"1836",0.38687,6410
"1837",0.38687,6412
"1838",0.38687,6413
"1839",0.38687,6414
"1840",0.10545,6415
"1841",0.38687,6416
"1842",0.38687,6417
"1843",0.38687,6418
"1844",0.38687,6419
"1845",0.10545,6420
"1846",0.38687,6422
"1847",0.10545,6423
"1848",0.10545,6424
"1849",0.10545,6426
"1850",0.38687,6437
"1851",0.38687,6438
"1852",0.38687,6441
"1853",0.10545,6442
"1854",0.38687,6443
"1855",0.38687,6444
"1856",0.26844,6447
"1857",0.38687,6450
"1858",0.38687,6451
"1859",0.38687,6455
"1860",0.38687,6456
"1861",0.38687,6457
"1862",0.38687,6460
"1863",0.38687,6461
"1864",0.38687,6467
"1865",0.38687,6468
"1866",0.10545,6469
"1867",0.38687,6470
"1868",0.38687,6471
"1869",0.38687,6472
"1870",0.38687,6473
"1871",0.10545,6475
"1872",0.38687,6477
"1873",0.38687,6478
"1874",0.38687,6479
"1875",0.26844,6480
"1876",0.38687,6481
"1877",0.38687,6482
"1878",0.38687,6483
"1879",0.38687,6484
"1880",0.38687,6488
"1881",0.38687,6489
"1882",0.38687,6492
"1883",0.38687,6498
"1884",0.38687,6510
"1885",0.38687,6511
"1886",0.38687,6512
"1887",0.38687,6513
"1888",0.38687,6514
"1889",0.38687,6515
"1890",0.38687,6516
"1891",0.38687,6517
"1892",0.38687,6518
"1893",0.38687,6519
"1894",0.38687,6524
"1895",0.38687,6525
"1896",0.38687,6604
"1897",0.38687,6605
"1898",0.38687,6606
"1899",0.38687,6607
"1900",0.38687,6608
"1901",0.38687,6610
"1902",0.38687,6611
"1903",0.38687,6612
"1904",0.38687,6614
"1905",0.38687,6615
"1906",0.38687,6702
"1907",0.38687,6704
"1908",0.38687,6705
"1909",0.38687,6706
"1910",0.38687,6708
"1911",0.38687,6710
"1912",0.38687,6712
"1913",0.38687,6716
"1914",0.38687,6750
"1915",0.38687,6751
"1916",0.38687,6752
"1917",0.38036,6754
"1918",0.38036,6755
"1919",0.14227,6756
"1920",0.38036,6757
"1921",0.38687,6758
"1922",0.38687,6759
"1923",0.38687,6762
"1924",0.38687,6763
"1925",0.38687,6770
"1926",0.38036,6776
"1927",0.38036,6777
"1928",0.38687,6778
"1929",0.38687,6779
"1930",0.38687,6782
"1931",0.38687,6783
"1932",0.38036,6784
"1933",0.38036,6785
"1934",0.38687,6786
"1935",0.38687,6787
"1936",0.14227,6790
"1937",0.38687,6791
"1938",0.38687,6793
"1939",0.38687,6794
"1940",0.38687,6795
"1941",0.14227,6796
"1942",0.38687,6798
"1943",0.38687,6801
"1944",0.38687,6804
"1945",0.37267,6807
"1946",0.38687,6810
"1947",0.38036,6811
"1948",0.38036,6812
"1949",0.37267,6820
"1950",0.38687,6824
"1951",0.38687,6825
"1952",0.37267,6830
"1953",0.0124,6831
"1954",0.37267,6840
"1955",0.37267,6850
"1956",0.37267,6851
"1957",0.37267,6853
"1958",0.37267,6854
"1959",0.37267,6855
"1960",0.37267,6856
"1961",0.37267,6870
"1962",0.0124,6877
"1963",0.37267,6878
"1964",0.37267,6880
"1965",0.38687,6883
"1966",0.38687,6890
"1967",0.38687,6896
"1968",0.37267,6897
"1969",0.37267,6901
"1970",0.37267,6902
"1971",0.37267,6903
"1972",0.37267,6905
"1973",0.37267,6906
"1974",0.37267,6907
"1975",0.39192,7001
"1976",0.3975,7002
"1977",0.3975,7003
"1978",0.3975,7004
"1979",0.3975,7005
"1980",0.3975,7006
"1981",0.39192,7008
"1982",0.3975,7009
"1983",0.3975,7010
"1984",0.3975,7011
"1985",0.3975,7012
"1986",0.3975,7013
"1987",0.3975,7014
"1988",0.39192,7016
"1989",0.3975,7017
"1990",0.3975,7018
"1991",0.3975,7020
"1992",0.3975,7021
"1993",0.3975,7022
"1994",0.39192,7023
"1995",0.3975,7024
"1996",0.3975,7026
"1997",0.39192,7027
"1998",0.3975,7028
"1999",0.3975,7029
"2000",0.3975,7030
"2001",0.3975,7031
"2002",0.3975,7032
"2003",0.39192,7033
"2004",0.3975,7034
"2005",0.3975,7035
"2006",0.39192,7036
"2007",0.39192,7039
"2008",0.3975,7040
"2009",0.39192,7041
"2010",0.3975,7042
"2011",0.3975,7043
"2012",0.3975,7044
"2013",0.3975,7045
"2014",0.39192,7046
"2015",0.3975,7047
"2016",0.3975,7050
"2017",0.3975,7052
"2018",0.39192,7054
"2019",0.3975,7055
"2020",0.3975,7057
"2021",0.3975,7058
"2022",0.39192,7059
"2023",0.39192,7060
"2024",0.39192,7062
"2025",0.39192,7063
"2026",0.39192,7064
"2027",0.39192,7065
"2028",0.39192,7066
"2029",0.39192,7067
"2030",0.3975,7068
"2031",0.39192,7069
"2032",0.3975,7070
"2033",0.3975,7071
"2034",0.3975,7072
"2035",0.3975,7073
"2036",0.3975,7074
"2037",0.3975,7075
"2038",0.39192,7076
"2039",0.39192,7077
"2040",0.39192,7078
"2041",0.3975,7079
"2042",0.39192,7080
"2043",0.39192,7081
"2044",0.3975,7082
"2045",0.39192,7083
"2046",0.3975,7086
"2047",0.3975,7087
"2048",0.39192,7088
"2049",0.39192,7090
"2050",0.39192,7092
"2051",0.3975,7093
"2052",0.3975,7094
"2053",0.39192,7095
"2054",0.3975,7102
"2055",0.3975,7103
"2056",0.3975,7104
"2057",0.3975,7105
"2058",0.3975,7106
"2059",0.3975,7107
"2060",0.3975,7108
"2061",0.3975,7109
"2062",0.3975,7110
"2063",0.3975,7111
"2064",0.3975,7112
"2065",0.3975,7114
"2066",0.3975,7201
"2067",0.39192,7202
"2068",0.39192,7203
"2069",0.39192,7204
"2070",0.3975,7205
"2071",0.3975,7206
"2072",0.3975,7208
"2073",0.3975,7302
"2074",0.3975,7304
"2075",0.3975,7305
"2076",0.3975,7306
"2077",0.3975,7307
"2078",0.3975,7310
"2079",0.3975,7311
"2080",0.0124,7401
"2081",0.0124,7403
"2082",0.3975,7405
"2083",0.3975,7407
"2084",0.3975,7410
"2085",0.38877,7416
"2086",0.0124,7417
"2087",0.38877,7418
"2088",0.38877,7419
"2089",0.0124,7420
"2090",0.0124,7421
"2091",0.38877,7422
"2092",0.0124,7423
"2093",0.3975,7424
"2094",0.0124,7430
"2095",0.0124,7432
"2096",0.0124,7435
"2097",0.0124,7436
"2098",0.38877,7438
"2099",0.38877,7439
"2100",0.3975,7440
"2101",0.0124,7442
"2102",0.3975,7444
"2103",0.0124,7446
"2104",0.3975,7450
"2105",0.3975,7452
"2106",0.0124,7456
"2107",0.3975,7457
"2108",0.0124,7458
"2109",0.38877,7460
"2110",0.38877,7461
"2111",0.38877,7462
"2112",0.0124,7463
"2113",0.0124,7465
"2114",0.3975,7470
"2115",0.0124,7480
"2116",0.0124,7481
"2117",0.0124,7495
"2118",0.3975,7501
"2119",0.3975,7502
"2120",0.3975,7503
"2121",0.3975,7504
"2122",0.3975,7505
"2123",0.3975,7506
"2124",0.3975,7508
"2125",0.3975,7512
"2126",0.3975,7513
"2127",0.3975,7514
"2128",0.3975,7522
"2129",0.3975,7524
"2130",0.3975,7601
"2131",0.3975,7603
"2132",0.3975,7604
"2133",0.3975,7605
"2134",0.3975,7606
"2135",0.3975,7607
"2136",0.3975,7608
"2137",0.0124,7620
"2138",0.3975,7621
"2139",0.0124,7624
"2140",0.3975,7626
"2141",0.3975,7627
"2142",0.3975,7628
"2143",0.0124,7630
"2144",0.3975,7631
"2145",0.3975,7632
"2146",0.0124,7640
"2147",0.3975,7641
"2148",0.0124,7642
"2149",0.3975,7643
"2150",0.3975,7644
"2151",0.0124,7645
"2152",0.3975,7646
"2153",0.0124,7647
"2154",0.0124,7648
"2155",0.3975,7649
"2156",0.3975,7650
"2157",0.3975,7652
"2158",0.0124,7656
"2159",0.3975,7657
"2160",0.3975,7660
"2161",0.3975,7661
"2162",0.3975,7662
"2163",0.3975,7663
"2164",0.3975,7666
"2165",0.3975,7670
"2166",0.0124,7675
"2167",0.0124,7676
"2168",0.0124,7677
"2169",0.39192,7701
"2170",0.39192,7702
"2171",0.39192,7703
"2172",0.39192,7704
"2173",0.39192,7711
"2174",0.39192,7712
"2175",0.39192,7716
"2176",0.39192,7717
"2177",0.39192,7718
"2178",0.39192,7719
"2179",0.39192,7720
"2180",0.39192,7721
"2181",0.39192,7722
"2182",0.39192,7723
"2183",0.39192,7724
"2184",0.39192,7726
"2185",0.39192,7727
"2186",0.39192,7728
"2187",0.39192,7730
"2188",0.39192,7731
"2189",0.3975,7732
"2190",0.39192,7733
"2191",0.39192,7734
"2192",0.39192,7735
"2193",0.39192,7737
"2194",0.39192,7738
"2195",0.39192,7739
"2196",0.39192,7740
"2197",0.39192,7746
"2198",0.39192,7747
"2199",0.39192,7748
"2200",0.39192,7750
"2201",0.39192,7751
"2202",0.39192,7753
"2203",0.39192,7755
"2204",0.39192,7756
"2205",0.39192,7757
"2206",0.39192,7758
"2207",0.39192,7760
"2208",0.39192,7762
"2209",0.39192,7764
"2210",0.39192,7801
"2211",0.39192,7803
"2212",0.4094,7820
"2213",0.4094,7821
"2214",0.38877,7822
"2215",0.4094,7823
"2216",0.4094,7825
"2217",0.38877,7826
"2218",0.38877,7827
"2219",0.4094,7828
"2220",0.4094,7830
"2221",0.4094,7832
"2222",0.4094,7833
"2223",0.39192,7834
"2224",0.4094,7836
"2225",0.4094,7838
"2226",0.4094,7840
"2227",0.39192,7842
"2228",0.4094,7843
"2229",0.4094,7846
"2230",0.4094,7847
"2231",0.38877,7848
"2232",0.38877,7849
"2233",0.4094,7850
"2234",0.38877,7851
"2235",0.4094,7852
"2236",0.4094,7853
"2237",0.4094,7856
"2238",0.4094,7857
"2239",0.4094,7860
"2240",0.4094,7863
"2241",0.4094,7865
"2242",0.39192,7866
"2243",0.39192,7869
"2244",0.4094,7870
"2245",0.38877,7871
"2246",0.4094,7874
"2247",0.4094,7876
"2248",0.39192,7878
"2249",0.4094,7880
"2250",0.38877,7881
"2251",0.4094,7882
"2252",0.39192,7885
"2253",0.39192,7901
"2254",0.39192,7920
"2255",0.39192,7921
"2256",0.39192,7922
"2257",0.39192,7924
"2258",0.39192,7926
"2259",0.39192,7927
"2260",0.39192,7928
"2261",0.4094,7930
"2262",0.39192,7931
"2263",0.39192,7932
"2264",0.39192,7933
"2265",0.4094,7934
"2266",0.39192,7935
"2267",0.39192,7936
"2268",0.39192,7939
"2269",0.39192,7940
"2270",0.39192,7945
"2271",0.39192,7946
"2272",0.39192,7950
"2273",0.39192,7960
"2274",0.39192,7961
"2275",0.39192,7970
"2276",0.39192,7974
"2277",0.39192,7976
"2278",0.39192,7977
"2279",0.4094,7979
"2280",0.39192,7980
"2281",0.39192,7981
"2282",0.13109,8001
"2283",0.13109,8002
"2284",0.13109,8003
"2285",0.28203,8004
"2286",0.36604,8005
"2287",0.36604,8006
"2288",0.13109,8007
"2289",0.28203,8008
"2290",0.28203,8009
"2291",0.36604,8010
"2292",0.36604,8011
"2293",0.13109,8012
"2294",0.13109,8014
"2295",0.36604,8015
"2296",0.36604,8016
"2297",0.36604,8019
"2298",0.13109,8020
"2299",0.13109,8021
"2300",0.36604,8022
"2301",0.13109,8023
"2302",0.13109,8026
"2303",0.13109,8027
"2304",0.13109,8028
"2305",0.13109,8029
"2306",0.13109,8030
"2307",0.13109,8031
"2308",0.13109,8033
"2309",0.13109,8034
"2310",0.13109,8035
"2311",0.36604,8036
"2312",0.28203,8037
"2313",0.13109,8038
"2314",0.13109,8039
"2315",0.36604,8041
"2316",0.36604,8042
"2317",0.36604,8043
"2318",0.13109,8045
"2319",0.36604,8046
"2320",0.36604,8048
"2321",0.13109,8049
"2322",0.36604,8050
"2323",0.13109,8051
"2324",0.36604,8052
"2325",0.36604,8053
"2326",0.36604,8054
"2327",0.36604,8055
"2328",0.13109,8056
"2329",0.36604,8057
"2330",0.13109,8059
"2331",0.36604,8060
"2332",0.13109,8061
"2333",0.13109,8062
"2334",0.13109,8063
"2335",0.36604,8064
"2336",0.13109,8065
"2337",0.13109,8066
"2338",0.13109,8067
"2339",0.36604,8068
"2340",0.13109,8069
"2341",0.13109,8070
"2342",0.13109,8071
"2343",0.13109,8072
"2344",0.36604,8073
"2345",0.13109,8074
"2346",0.36604,8075
"2347",0.36604,8077
"2348",0.13109,8078
"2349",0.13109,8079
"2350",0.13109,8080
"2351",0.28203,8081
"2352",0.13109,8083
"2353",0.13109,8084
"2354",0.13109,8085
"2355",0.13109,8086
"2356",0.28203,8087
"2357",0.36604,8088
